app_id,app_date,amount,rate_offered,term_months,status,payment_date,credit_score,risk_segment
APP-001899,2025-05-16,9100.0,0.0945,48,Paid,2029-05-19,688,Near-Prime
APP-001900,2024-09-03,7400.0,0.2319,24,Paid,2026-09-05,645,Subprime
APP-001901,2024-05-05,9400.0,0.2116,36,Paid,2027-05-08,694,Near-Prime
APP-001902,2024-09-23,7300.0,0.1179,24,Paid,2026-09-25,643,Subprime
APP-001903,2023-04-25,10300.0,0.0665,36,Default,,718,Near-Prime
APP-001904,2025-02-21,8700.0,0.1311,36,Paid,2028-02-24,678,Subprime
APP-001905,2023-09-10,7800.0,0.1679,48,Paid,2027-09-13,654,Subprime
APP-001906,2023-09-04,8900.0,0.309,24,Paid,2025-09-05,682,Near-Prime
APP-001907,2024-04-17,4900.0,0.2072,48,Paid,2028-04-20,581,Subprime
APP-001908,2022-09-24,5700.0,0.0896,36,Default,,603,Subprime
APP-001909,2023-06-17,5600.0,0.1455,48,Paid,2027-06-20,600,Subprime
APP-001910,2024-07-25,8300.0,0.1773,36,Paid,2027-07-28,667,Subprime
APP-001911,2023-09-27,11500.0,0.1927,24,Paid,2025-09-28,746,Near-Prime
APP-001912,2025-04-22,12500.0,0.1143,48,Default,,771,Prime
APP-001913,2024-08-01,9300.0,0.1733,24,Default,,691,Near-Prime
APP-001914,2024-07-31,9000.0,0.1441,36,Paid,2027-08-03,685,Near-Prime
APP-001915,2025-03-16,4400.0,0.1248,48,Paid,2029-03-19,569,Subprime
APP-001916,2023-06-24,6900.0,0.193,24,Paid,2025-06-25,632,Subprime
APP-001917,2023-02-03,6400.0,0.2187,36,Paid,2026-02-05,620,Subprime
APP-001918,2022-09-04,6800.0,0.2221,48,Paid,2026-09-07,628,Subprime
APP-001919,2025-04-14,7700.0,0.2087,48,Paid,2029-04-17,651,Subprime
APP-001920,2023-01-02,7100.0,0.1551,36,Paid,2026-01-04,636,Subprime
APP-001921,2023-07-05,4000.0,0.2157,36,Default,,561,Subprime
APP-001922,2024-03-29,9500.0,0.1955,36,Paid,2027-04-01,697,Near-Prime
APP-001923,2022-12-04,5900.0,0.1867,36,Paid,2025-12-06,606,Subprime
APP-001924,2023-09-03,8500.0,0.1494,36,Paid,2026-09-05,671,Subprime
APP-001925,2024-01-18,12100.0,0.1552,48,Paid,2028-01-21,763,Prime
APP-001926,2023-10-06,6200.0,0.1837,24,Paid,2025-10-07,614,Subprime
APP-001927,2025-03-12,2900.0,0.302,24,Paid,2027-03-14,533,Subprime
APP-001928,2023-03-18,7400.0,0.1951,36,Paid,2026-03-20,645,Subprime
APP-001929,2022-10-08,10200.0,0.1494,48,Paid,2026-10-11,715,Near-Prime
APP-001930,2023-05-29,11900.0,0.1384,36,Paid,2026-05-31,757,Prime
APP-001931,2025-07-02,5500.0,0.1554,48,Paid,2029-07-05,598,Subprime
APP-001932,2025-06-04,9000.0,0.2889,48,Paid,2029-06-07,684,Near-Prime
APP-001933,2025-04-17,7100.0,0.16,48,Paid,2029-04-20,636,Subprime
APP-001934,2023-05-21,7800.0,0.2253,48,Paid,2027-05-24,654,Subprime
APP-001935,2023-06-28,13300.0,0.1612,48,Paid,2027-07-01,792,Prime
APP-001936,2024-01-27,5000.0,0.1931,48,Paid,2028-01-30,584,Subprime
APP-001937,2023-08-05,8500.0,0.2196,36,Default,,672,Subprime
APP-001938,2022-12-08,8900.0,0.1514,24,Paid,2024-12-09,683,Near-Prime
APP-001939,2024-03-01,10200.0,0.1479,24,Paid,2026-03-03,714,Near-Prime
APP-001940,2022-09-07,8200.0,0.2629,24,Paid,2024-09-08,664,Subprime
APP-001941,2025-04-25,8600.0,0.2292,24,Paid,2027-04-27,675,Subprime
APP-001942,2023-08-19,7200.0,0.2195,24,Paid,2025-08-20,640,Subprime
APP-001943,2022-09-03,8500.0,0.2194,48,Paid,2026-09-06,673,Subprime
APP-001944,2023-05-06,7300.0,0.203,36,Paid,2026-05-08,642,Subprime
APP-001945,2023-01-26,9200.0,0.2809,36,Paid,2026-01-28,691,Near-Prime
APP-001946,2022-11-08,7300.0,0.1822,48,Paid,2026-11-11,641,Subprime
APP-001947,2023-08-27,8800.0,0.2089,36,Paid,2026-08-29,678,Subprime
APP-001948,2023-02-02,7900.0,0.1075,24,Paid,2025-02-03,658,Subprime
APP-001949,2024-12-21,10300.0,0.1388,48,Paid,2028-12-24,716,Near-Prime
APP-001950,2024-04-13,7900.0,0.12,36,Paid,2027-04-16,657,Subprime
APP-001951,2024-11-10,4500.0,0.2437,36,Paid,2027-11-13,571,Subprime
APP-001952,2024-08-02,10500.0,0.0524,36,Paid,2027-08-05,723,Near-Prime
APP-001953,2025-05-02,6200.0,0.1599,36,Paid,2028-05-04,614,Subprime
APP-001954,2025-01-07,6700.0,0.05,48,Paid,2029-01-10,627,Subprime
APP-001955,2024-01-26,6800.0,0.1384,24,Paid,2026-01-27,630,Subprime
APP-001956,2025-01-31,10700.0,0.1555,48,Paid,2029-02-03,728,Near-Prime
APP-001957,2023-12-17,3700.0,0.2492,24,Paid,2025-12-18,553,Subprime
APP-001958,2023-10-25,14300.0,0.1998,36,Paid,2026-10-27,800,Prime
APP-001959,2023-07-12,10100.0,0.1383,48,Paid,2027-07-15,712,Near-Prime
APP-001960,2024-08-01,8400.0,0.2333,48,Paid,2028-08-04,671,Subprime
APP-001961,2024-06-14,7900.0,0.1809,24,Paid,2026-06-16,657,Subprime
APP-001962,2023-05-27,8600.0,0.1819,24,Paid,2025-05-28,674,Subprime
APP-001963,2022-10-17,9000.0,0.1199,36,Paid,2025-10-19,686,Near-Prime
APP-001964,2022-11-04,9300.0,0.1305,24,Paid,2024-11-05,692,Near-Prime
APP-001965,2024-03-06,9100.0,0.1387,36,Paid,2027-03-09,687,Near-Prime
APP-001966,2024-02-10,8200.0,0.1823,48,Paid,2028-02-13,664,Subprime
APP-001967,2023-10-11,7600.0,0.1839,36,Paid,2026-10-13,650,Subprime
APP-001968,2024-03-04,7700.0,0.2572,24,Default,,652,Subprime
APP-001969,2023-04-10,7600.0,0.1993,36,Paid,2026-04-12,650,Subprime
APP-001970,2024-02-29,10300.0,0.05,48,Paid,2028-03-03,716,Near-Prime
APP-001971,2022-11-24,9200.0,0.1931,36,Default,,689,Near-Prime
APP-001972,2023-03-30,2100.0,0.1075,36,Paid,2026-04-01,512,Subprime
APP-001973,2023-08-11,9300.0,0.1317,36,Paid,2026-08-13,692,Near-Prime
APP-001974,2024-01-27,8400.0,0.1394,24,Default,,669,Subprime
APP-001975,2024-12-01,8000.0,0.1468,36,Paid,2027-12-04,659,Subprime
APP-001976,2025-07-01,7200.0,0.1112,36,Paid,2028-07-03,640,Subprime
APP-001977,2025-06-28,10200.0,0.1902,36,Paid,2028-06-30,716,Near-Prime
APP-001978,2025-04-16,9900.0,0.1095,36,Paid,2028-04-18,707,Near-Prime
APP-001979,2024-01-19,6500.0,0.1978,36,Paid,2027-01-21,621,Subprime
APP-001980,2023-08-23,8800.0,0.2918,36,Paid,2026-08-25,680,Near-Prime
APP-001981,2024-05-16,6100.0,0.1135,24,Paid,2026-05-18,611,Subprime
APP-001982,2024-02-09,5200.0,0.1658,48,Paid,2028-02-12,591,Subprime
APP-001983,2025-05-11,6700.0,0.0538,36,Paid,2028-05-13,628,Subprime
APP-001984,2025-03-26,9700.0,0.165,24,Paid,2027-03-28,703,Near-Prime
APP-001985,2025-02-26,9900.0,0.2121,24,Paid,2027-02-28,707,Near-Prime
APP-001986,2024-01-06,9000.0,0.216,36,Paid,2027-01-08,685,Near-Prime
APP-001987,2025-02-09,9500.0,0.1839,36,Paid,2028-02-12,696,Near-Prime
APP-001988,2025-06-25,9000.0,0.2245,24,Paid,2027-06-27,685,Near-Prime
APP-001989,2023-06-08,6700.0,0.3073,24,Paid,2025-06-09,627,Subprime
APP-001990,2023-06-07,8900.0,0.2656,24,Paid,2025-06-08,681,Near-Prime
APP-001991,2024-04-30,9600.0,0.1539,48,Default,,700,Near-Prime
APP-001992,2022-09-16,9500.0,0.1074,36,Paid,2025-09-18,697,Near-Prime
APP-001993,2024-10-09,10400.0,0.1597,36,Default,,719,Near-Prime
APP-001994,2023-03-09,9400.0,0.1327,48,Paid,2027-03-12,695,Near-Prime
APP-001995,2022-09-11,8700.0,0.2026,36,Paid,2025-09-13,677,Subprime
APP-001996,2023-01-25,10100.0,0.1209,36,Paid,2026-01-27,713,Near-Prime
APP-001997,2025-07-02,7900.0,0.1764,36,Default,,658,Subprime
APP-001998,2025-07-02,6200.0,0.2219,36,Paid,2028-07-04,615,Subprime
APP-001999,2023-10-17,7700.0,0.175,24,Paid,2025-10-18,651,Subprime
APP-002000,2024-05-14,6500.0,0.1327,36,Default,,622,Subprime
APP-002001,2022-09-10,6600.0,0.2387,24,Paid,2024-09-11,626,Subprime
APP-002002,2024-03-08,7700.0,0.0861,24,Paid,2026-03-10,652,Subprime
APP-002003,2023-01-05,6400.0,0.1636,24,Paid,2025-01-06,620,Subprime
APP-002004,2023-09-11,7400.0,0.1779,36,Paid,2026-09-13,644,Subprime
APP-002005,2024-01-17,4200.0,0.1808,48,Paid,2028-01-20,565,Subprime
APP-002006,2024-06-01,8400.0,0.189,36,Paid,2027-06-04,670,Subprime
APP-002007,2023-12-09,8000.0,0.2105,48,Paid,2027-12-12,660,Subprime
APP-002008,2022-08-25,6400.0,0.1782,36,Paid,2025-08-27,619,Subprime
APP-002009,2023-10-19,9300.0,0.1616,36,Paid,2026-10-21,692,Near-Prime
APP-002010,2023-05-24,9900.0,0.1596,24,Paid,2025-05-25,706,Near-Prime
APP-002011,2025-05-30,4800.0,0.1494,48,Paid,2029-06-02,579,Subprime
APP-002012,2024-12-31,6500.0,0.2194,24,Paid,2027-01-02,621,Subprime
APP-002013,2023-06-15,6500.0,0.1477,36,Paid,2026-06-17,621,Subprime
APP-002014,2024-04-09,6100.0,0.2223,36,Default,,613,Subprime
APP-002015,2023-10-26,9700.0,0.1809,36,Paid,2026-10-28,701,Near-Prime
APP-002016,2023-09-29,7600.0,0.1539,24,Paid,2025-09-30,650,Subprime
APP-002017,2022-09-03,7500.0,0.2109,36,Paid,2025-09-05,646,Subprime
APP-002018,2022-12-09,4000.0,0.1436,48,Paid,2026-12-12,559,Subprime
APP-002019,2023-02-20,9300.0,0.2119,48,Paid,2027-02-23,691,Near-Prime
APP-002020,2025-05-24,5500.0,0.1906,48,Paid,2029-05-27,598,Subprime
APP-002021,2022-07-07,8100.0,0.1502,36,Paid,2025-07-09,662,Subprime
APP-002022,2025-06-13,8600.0,0.2064,36,Paid,2028-06-15,673,Subprime
APP-002023,2022-12-12,10700.0,0.2073,24,Paid,2024-12-13,728,Near-Prime
APP-002024,2024-03-23,5400.0,0.2379,48,Default,,594,Subprime
APP-002025,2022-10-26,2000.0,0.2283,36,Paid,2025-10-28,509,Subprime
APP-002026,2024-04-04,8400.0,0.2046,36,Paid,2027-04-07,669,Subprime
APP-002027,2024-11-10,11600.0,0.1236,48,Paid,2028-11-13,750,Prime
APP-002028,2024-12-13,10500.0,0.3024,36,Paid,2027-12-16,721,Near-Prime
APP-002029,2024-07-25,8400.0,0.1098,36,Paid,2027-07-28,670,Subprime
APP-002030,2022-07-27,7000.0,0.2275,24,Paid,2024-07-28,635,Subprime
APP-002031,2022-10-20,9600.0,0.2016,36,Paid,2025-10-22,700,Near-Prime
APP-002032,2022-07-18,6100.0,0.1213,48,Paid,2026-07-21,611,Subprime
APP-002033,2025-06-12,9000.0,0.1738,36,Default,,683,Near-Prime
APP-002034,2025-04-13,9000.0,0.1761,36,Paid,2028-04-15,685,Near-Prime
APP-002035,2025-02-01,10100.0,0.2453,24,Paid,2027-02-03,713,Near-Prime
APP-002036,2022-09-27,13500.0,0.1443,36,Paid,2025-09-29,797,Prime
APP-002037,2023-02-16,8800.0,0.1669,36,Paid,2026-02-18,679,Subprime
APP-002038,2024-10-07,7000.0,0.0632,24,Paid,2026-10-09,634,Subprime
APP-002039,2023-03-12,7900.0,0.2667,36,Default,,658,Subprime
APP-002040,2023-06-07,4500.0,0.1265,36,Default,,571,Subprime
APP-002041,2022-11-09,6600.0,0.1963,48,Paid,2026-11-12,625,Subprime
APP-002042,2024-05-23,7200.0,0.1749,24,Paid,2026-05-25,639,Subprime
APP-002043,2024-08-28,7000.0,0.1751,48,Default,,633,Subprime
APP-002044,2022-09-10,8300.0,0.2205,36,Paid,2025-09-12,667,Subprime
APP-002045,2024-05-20,6400.0,0.2636,36,Paid,2027-05-23,618,Subprime
APP-002046,2023-08-19,10200.0,0.1926,48,Paid,2027-08-22,716,Near-Prime
APP-002047,2024-02-05,8000.0,0.2128,24,Paid,2026-02-06,660,Subprime
APP-002048,2024-06-02,8000.0,0.1964,36,Default,,659,Subprime
APP-002049,2025-02-03,7300.0,0.2309,36,Paid,2028-02-06,643,Subprime
APP-002050,2024-02-21,8300.0,0.1569,36,Paid,2027-02-23,667,Subprime
APP-002051,2024-11-20,9700.0,0.2338,36,Paid,2027-11-23,701,Near-Prime
APP-002052,2022-11-29,6300.0,0.2355,24,Default,,616,Subprime
APP-002053,2023-01-13,6700.0,0.2341,36,Paid,2026-01-15,627,Subprime
APP-002054,2025-04-18,7400.0,0.147,36,Paid,2028-04-20,644,Subprime
APP-002055,2025-01-23,5300.0,0.1716,48,Paid,2029-01-26,592,Subprime
APP-002056,2025-03-29,6400.0,0.192,24,Paid,2027-03-31,619,Subprime
APP-002057,2023-07-25,7000.0,0.1115,36,Paid,2026-07-27,636,Subprime
APP-002058,2023-07-23,9700.0,0.2597,36,Paid,2026-07-25,703,Near-Prime
APP-002059,2022-08-15,8500.0,0.1794,24,Paid,2024-08-16,673,Subprime
APP-002060,2024-04-03,8400.0,0.1942,36,Paid,2027-04-06,669,Subprime
APP-002061,2023-12-01,9700.0,0.1511,24,Paid,2025-12-02,702,Near-Prime
APP-002062,2024-09-17,7700.0,0.1137,36,Paid,2027-09-20,653,Subprime
APP-002063,2022-12-13,8800.0,0.1498,48,Paid,2026-12-16,679,Subprime
APP-002064,2025-01-29,7800.0,0.191,48,Paid,2029-02-01,654,Subprime
APP-002065,2022-11-18,8500.0,0.2137,36,Paid,2025-11-20,673,Subprime
APP-002066,2024-06-04,6800.0,0.1881,48,Paid,2028-06-07,630,Subprime
APP-002067,2022-08-04,3100.0,0.1973,36,Paid,2025-08-06,538,Subprime
APP-002068,2023-08-21,7700.0,0.1631,36,Paid,2026-08-23,653,Subprime
APP-002069,2022-10-29,10800.0,0.2048,48,Paid,2026-11-01,731,Near-Prime
APP-002070,2025-05-17,9900.0,0.2541,36,Paid,2028-05-19,706,Near-Prime
APP-002071,2022-11-07,9900.0,0.2152,36,Paid,2025-11-09,708,Near-Prime
APP-002072,2025-02-20,10500.0,0.2205,36,Paid,2028-02-23,721,Near-Prime
APP-002073,2022-08-30,8200.0,0.1947,48,Paid,2026-09-02,664,Subprime
APP-002074,2023-06-23,8400.0,0.1048,36,Paid,2026-06-25,669,Subprime
APP-002075,2024-05-21,6800.0,0.1278,24,Paid,2026-05-23,629,Subprime
APP-002076,2024-09-26,7400.0,0.2027,24,Paid,2026-09-28,644,Subprime
APP-002077,2024-02-03,9200.0,0.1795,24,Paid,2026-02-04,690,Near-Prime
APP-002078,2023-07-09,10400.0,0.202,36,Paid,2026-07-11,720,Near-Prime
APP-002079,2025-04-09,7700.0,0.2638,48,Paid,2029-04-12,653,Subprime
APP-002080,2024-05-14,7100.0,0.2163,36,Default,,637,Subprime
APP-002081,2022-11-20,8000.0,0.2429,24,Paid,2024-11-21,660,Subprime
APP-002082,2023-07-29,9200.0,0.1847,48,Paid,2027-08-01,690,Near-Prime
APP-002083,2024-07-26,5100.0,0.1396,36,Paid,2027-07-29,587,Subprime
APP-002084,2023-11-13,3400.0,0.1771,36,Paid,2026-11-15,545,Subprime
APP-002085,2023-06-27,6900.0,0.1398,36,Default,,632,Subprime
APP-002086,2022-12-16,5600.0,0.2579,48,Default,,598,Subprime
APP-002087,2024-09-12,7000.0,0.2195,36,Paid,2027-09-15,634,Subprime
APP-002088,2022-08-30,7700.0,0.206,24,Paid,2024-08-31,652,Subprime
APP-002089,2024-03-04,7100.0,0.2418,36,Paid,2027-03-07,637,Subprime
APP-002090,2025-05-18,10900.0,0.079,36,Paid,2028-05-20,732,Near-Prime
APP-002091,2022-08-08,8700.0,0.2094,36,Paid,2025-08-10,676,Subprime
APP-002092,2025-06-18,8600.0,0.1145,24,Paid,2027-06-20,675,Subprime
APP-002093,2025-05-17,9200.0,0.1796,24,Paid,2027-05-19,691,Near-Prime
APP-002094,2023-04-19,5700.0,0.1644,36,Paid,2026-04-21,603,Subprime
APP-002095,2022-10-13,10100.0,0.2131,36,Paid,2025-10-15,711,Near-Prime
APP-002096,2023-02-19,7800.0,0.1914,36,Paid,2026-02-21,656,Subprime
APP-002097,2022-09-18,9300.0,0.2473,48,Default,,693,Near-Prime
APP-002098,2025-01-30,5900.0,0.1499,48,Default,,606,Subprime
APP-002099,2022-07-21,4900.0,0.2155,24,Paid,2024-07-22,582,Subprime
APP-002100,2023-11-15,9600.0,0.1881,36,Default,,700,Near-Prime
APP-002101,2024-11-21,8800.0,0.0982,24,Paid,2026-11-23,678,Subprime
APP-002102,2022-12-22,6200.0,0.1341,36,Paid,2025-12-24,614,Subprime
APP-002103,2023-01-25,6300.0,0.1725,36,Paid,2026-01-27,616,Subprime
APP-002104,2025-04-19,10300.0,0.2356,24,Paid,2027-04-21,716,Near-Prime
APP-002105,2025-02-10,5600.0,0.2032,48,Paid,2029-02-13,600,Subprime
APP-002106,2023-08-19,11300.0,0.1216,48,Paid,2027-08-22,742,Near-Prime
APP-002107,2023-04-24,6200.0,0.173,24,Paid,2025-04-25,614,Subprime
APP-002108,2022-09-24,9300.0,0.2809,24,Paid,2024-09-25,691,Near-Prime
APP-002109,2023-04-11,7300.0,0.1856,36,Paid,2026-04-13,643,Subprime
APP-002110,2023-01-13,9200.0,0.1636,36,Paid,2026-01-15,690,Near-Prime
APP-002111,2025-03-22,6900.0,0.2046,48,Paid,2029-03-25,632,Subprime
APP-002112,2024-10-06,7700.0,0.2182,36,Paid,2027-10-09,651,Subprime
APP-002113,2024-05-20,8100.0,0.1572,36,Paid,2027-05-23,662,Subprime
APP-002114,2023-03-10,6000.0,0.2051,48,Paid,2027-03-13,609,Subprime
APP-002115,2022-11-08,9500.0,0.1636,36,Paid,2025-11-10,697,Near-Prime
APP-002116,2022-08-20,7000.0,0.216,36,Default,,634,Subprime
APP-002117,2024-02-01,7500.0,0.1885,36,Paid,2027-02-03,648,Subprime
APP-002118,2025-01-03,6000.0,0.2041,48,Paid,2029-01-06,610,Subprime
APP-002119,2022-08-30,2900.0,0.142,24,Default,,531,Subprime
APP-002120,2025-03-29,7600.0,0.1389,36,Paid,2028-03-31,650,Subprime
APP-002121,2025-05-07,12800.0,0.2273,24,Paid,2027-05-09,780,Prime
APP-002122,2024-06-23,9600.0,0.176,48,Paid,2028-06-26,699,Near-Prime
APP-002123,2023-10-07,8000.0,0.1943,36,Paid,2026-10-09,659,Subprime
APP-002124,2022-07-12,7500.0,0.1647,36,Paid,2025-07-14,646,Subprime
APP-002125,2024-01-24,8000.0,0.2249,48,Paid,2028-01-27,661,Subprime
APP-002126,2022-07-23,9100.0,0.1496,48,Paid,2026-07-26,687,Near-Prime
APP-002127,2023-04-23,5600.0,0.1732,48,Paid,2027-04-26,600,Subprime
APP-002128,2024-06-28,10200.0,0.2193,24,Paid,2026-06-30,715,Near-Prime
APP-002129,2024-02-27,9400.0,0.2386,48,Paid,2028-03-01,695,Near-Prime
APP-002130,2024-04-03,9400.0,0.1538,36,Paid,2027-04-06,695,Near-Prime
APP-002131,2024-01-17,8900.0,0.278,24,Paid,2026-01-18,681,Near-Prime
APP-002132,2023-08-27,8000.0,0.1957,36,Paid,2026-08-29,660,Subprime
APP-002133,2024-01-12,9300.0,0.1279,36,Paid,2027-01-14,693,Near-Prime
APP-002134,2023-02-17,9200.0,0.1985,24,Paid,2025-02-18,689,Near-Prime
APP-002135,2024-04-25,7300.0,0.1609,36,Paid,2027-04-28,642,Subprime
APP-002136,2022-12-05,6900.0,0.2017,48,Paid,2026-12-08,631,Subprime
APP-002137,2023-11-06,8200.0,0.1779,36,Paid,2026-11-08,665,Subprime
APP-002138,2025-06-17,11100.0,0.1837,36,Paid,2028-06-19,737,Near-Prime
APP-002139,2024-11-19,5500.0,0.1344,36,Default,,598,Subprime
APP-002140,2022-12-18,5100.0,0.2295,48,Paid,2026-12-21,586,Subprime
APP-002141,2024-08-14,8300.0,0.1222,24,Paid,2026-08-16,668,Subprime
APP-002142,2024-05-11,8100.0,0.1246,36,Paid,2027-05-14,662,Subprime
APP-002143,2024-03-25,8300.0,0.1984,36,Paid,2027-03-28,668,Subprime
APP-002144,2025-01-11,8500.0,0.2601,48,Paid,2029-01-14,672,Subprime
APP-002145,2023-11-23,7600.0,0.1624,24,Paid,2025-11-24,648,Subprime
APP-002146,2024-04-07,11000.0,0.215,36,Paid,2027-04-10,734,Near-Prime
APP-002147,2025-03-04,4800.0,0.2337,36,Paid,2028-03-06,579,Subprime
APP-002148,2023-01-15,6300.0,0.2207,48,Paid,2027-01-18,618,Subprime
APP-002149,2023-08-22,7800.0,0.1644,24,Paid,2025-08-23,654,Subprime
APP-002150,2025-03-30,4700.0,0.1254,36,Paid,2028-04-01,577,Subprime
APP-002151,2022-11-19,7600.0,0.0696,24,Paid,2024-11-20,651,Subprime
APP-002152,2024-11-01,11300.0,0.1669,48,Paid,2028-11-04,743,Near-Prime
APP-002153,2023-08-09,8000.0,0.2389,36,Paid,2026-08-11,661,Subprime
APP-002154,2023-01-05,8500.0,0.1238,36,Paid,2026-01-07,671,Subprime
APP-002155,2022-07-14,5500.0,0.215,36,Paid,2025-07-16,596,Subprime
APP-002156,2024-09-26,6800.0,0.1325,36,Paid,2027-09-29,629,Subprime
APP-002157,2025-04-17,7200.0,0.1853,24,Paid,2027-04-19,641,Subprime
APP-002158,2023-03-21,7400.0,0.2154,36,Paid,2026-03-23,644,Subprime
APP-002159,2024-06-08,10600.0,0.147,48,Paid,2028-06-11,724,Near-Prime
APP-002160,2025-03-16,9100.0,0.1885,36,Paid,2028-03-18,687,Near-Prime
APP-002161,2024-10-22,5800.0,0.1592,48,Paid,2028-10-25,604,Subprime
APP-002162,2022-07-21,8500.0,0.2153,24,Paid,2024-07-22,672,Subprime
APP-002163,2025-05-16,9000.0,0.1918,48,Paid,2029-05-19,684,Near-Prime
APP-002164,2022-12-29,10300.0,0.1828,36,Paid,2025-12-31,717,Near-Prime
APP-002165,2022-07-18,11200.0,0.2579,36,Paid,2025-07-20,739,Near-Prime
APP-002166,2022-12-26,6000.0,0.2131,36,Paid,2025-12-28,609,Subprime
APP-002167,2023-10-01,6400.0,0.1455,36,Paid,2026-10-03,619,Subprime
APP-002168,2022-07-22,5500.0,0.1757,36,Paid,2025-07-24,597,Subprime
APP-002169,2023-04-17,7500.0,0.1762,36,Paid,2026-04-19,648,Subprime
APP-002170,2023-10-27,8900.0,0.184,36,Paid,2026-10-29,683,Near-Prime
APP-002171,2023-01-13,10000.0,0.3062,24,Paid,2025-01-14,709,Near-Prime
APP-002172,2022-09-04,7800.0,0.1985,36,Default,,656,Subprime
APP-002173,2023-09-06,7400.0,0.0782,36,Paid,2026-09-08,644,Subprime
APP-002174,2023-06-16,8300.0,0.1529,36,Paid,2026-06-18,667,Subprime
APP-002175,2025-04-09,6300.0,0.0834,36,Default,,618,Subprime
APP-002176,2025-01-08,12200.0,0.1635,36,Paid,2028-01-11,764,Prime
APP-002177,2024-04-15,4800.0,0.0806,36,Paid,2027-04-18,579,Subprime
APP-002178,2022-12-22,8400.0,0.1364,24,Paid,2024-12-23,669,Subprime
APP-002179,2024-06-26,12000.0,0.104,48,Paid,2028-06-29,761,Prime
APP-002180,2024-01-10,8000.0,0.1992,24,Paid,2026-01-11,660,Subprime
APP-002181,2024-02-26,7600.0,0.18,36,Paid,2027-02-28,650,Subprime
APP-002182,2022-08-27,7300.0,0.1951,24,Paid,2024-08-28,642,Subprime
APP-002183,2024-01-31,7600.0,0.1748,36,Paid,2027-02-02,650,Subprime
APP-002184,2023-11-07,10700.0,0.1103,36,Paid,2026-11-09,728,Near-Prime
APP-002185,2024-01-11,3600.0,0.2057,36,Paid,2027-01-13,549,Subprime
APP-002186,2023-08-20,11100.0,0.2761,36,Paid,2026-08-22,736,Near-Prime
APP-002187,2024-06-09,5200.0,0.2005,24,Paid,2026-06-11,588,Subprime
APP-002188,2023-01-25,7500.0,0.1587,24,Paid,2025-01-26,646,Subprime
APP-002189,2022-07-28,7100.0,0.1086,36,Paid,2025-07-30,638,Subprime
APP-002190,2023-03-11,9200.0,0.1346,48,Paid,2027-03-14,689,Near-Prime
APP-002191,2025-07-01,4800.0,0.2027,36,Paid,2028-07-03,580,Subprime
APP-002192,2024-04-21,8900.0,0.2337,36,Paid,2027-04-24,683,Near-Prime
APP-002193,2024-03-08,12000.0,0.193,36,Default,,761,Prime
APP-002194,2022-07-09,5300.0,0.22,36,Paid,2025-07-11,591,Subprime
APP-002195,2025-01-05,8400.0,0.2154,36,Paid,2028-01-08,669,Subprime
APP-002196,2024-12-05,6700.0,0.2053,48,Paid,2028-12-08,626,Subprime
APP-002197,2024-06-18,8900.0,0.1471,36,Paid,2027-06-21,681,Near-Prime
APP-002198,2024-08-19,8000.0,0.1887,24,Paid,2026-08-21,660,Subprime
APP-002199,2025-02-11,6700.0,0.1376,24,Paid,2027-02-13,627,Subprime
APP-002200,2024-07-06,9000.0,0.1809,36,Paid,2027-07-09,684,Near-Prime
APP-002201,2023-10-12,11600.0,0.1965,36,Paid,2026-10-14,750,Prime
APP-002202,2025-04-21,7600.0,0.2639,24,Paid,2027-04-23,650,Subprime
APP-002203,2024-08-10,9400.0,0.1145,48,Paid,2028-08-13,695,Near-Prime
APP-002204,2022-11-06,5400.0,0.2041,36,Paid,2025-11-08,595,Subprime
APP-002205,2025-05-09,6100.0,0.2541,36,Paid,2028-05-11,612,Subprime
APP-002206,2022-10-21,8900.0,0.2179,24,Paid,2024-10-22,683,Near-Prime
APP-002207,2025-05-11,11000.0,0.2216,48,Paid,2029-05-14,734,Near-Prime
APP-002208,2023-03-01,8700.0,0.2094,48,Default,,677,Subprime
APP-002209,2025-01-16,7400.0,0.2449,24,Paid,2027-01-18,644,Subprime
APP-002210,2025-04-02,8000.0,0.1256,48,Paid,2029-04-05,659,Subprime
APP-002211,2024-01-03,5500.0,0.1107,36,Paid,2027-01-05,597,Subprime
APP-002212,2023-02-06,9200.0,0.1797,36,Paid,2026-02-08,690,Near-Prime
APP-002213,2022-12-13,9800.0,0.0719,48,Paid,2026-12-16,704,Near-Prime
APP-002214,2023-02-07,7100.0,0.2415,36,Paid,2026-02-09,637,Subprime
APP-002215,2022-07-15,7100.0,0.241,48,Default,,636,Subprime
APP-002216,2023-01-06,8500.0,0.1583,48,Paid,2027-01-09,673,Subprime
APP-002217,2025-03-09,7100.0,0.1615,48,Paid,2029-03-12,638,Subprime
APP-002218,2024-05-24,7900.0,0.1764,24,Paid,2026-05-26,656,Subprime
APP-002219,2025-01-07,12200.0,0.1826,36,Paid,2028-01-10,764,Prime
APP-002220,2023-06-13,7500.0,0.1864,36,Default,,647,Subprime
APP-002221,2022-09-06,7300.0,0.2079,36,Paid,2025-09-08,642,Subprime
APP-002222,2022-07-10,6700.0,0.1714,36,Paid,2025-07-12,627,Subprime
APP-002223,2025-04-26,9500.0,0.2272,24,Paid,2027-04-28,697,Near-Prime
APP-002224,2023-05-11,7600.0,0.2023,48,Paid,2027-05-14,650,Subprime
APP-002225,2023-09-08,6700.0,0.1497,48,Paid,2027-09-11,627,Subprime
